created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,field8,latitude,longitude,elevation,status
2020-10-04 21:02:34 UTC,5091,9.7,12.6,31.18,1004.62500739,0.0128504220322,5.3419597347,3.71054201917,20.6988466857,,,,
2020-10-04 21:02:56 UTC,5092,9.8,15.3,31.18,1004.66507924,0.0126560355053,5.30392659822,3.70613111103,20.302985574,,,,
2020-10-04 21:03:19 UTC,5093,9.3,10.7,31.23,1004.64425234,0.0126137145738,5.26189457923,3.69876137816,20.0895738861,,,,
2020-10-04 21:03:40 UTC,5094,9.5,14.6,31.15,1004.64285082,0.0126137145738,5.30181932865,3.70754723718,20.0895738861,,,,
2020-10-04 21:04:02 UTC,5095,9.9,14.6,31.21,1004.6076515,0.0126985566528,5.28288077107,3.70896494104,20.3745156453,,,,
2020-10-04 21:04:24 UTC,5096,9.4,11.9,31.21,1004.64383371,0.0124519324675,5.19929267006,3.70032581266,19.8779210465,,,,
2020-10-04 21:04:46 UTC,5097,9.7,12.4,31.23,1004.59674289,0.0124229561284,5.19929267006,3.70032581266,20.0188280782,,,,
2020-10-04 21:05:08 UTC,5098,9.7,15.0,31.15,1004.61750548,0.0124768448476,5.19929267006,3.7033035877,20.0895738861,,,,
2020-10-04 21:05:30 UTC,5099,10.7,12.3,31.19,1004.61438492,0.0124381224024,5.22010064309,3.70189218848,20.0895738861,,,,
2020-10-04 21:05:52 UTC,5100,9.2,12.1,31.21,1004.5966087,0.0124257117033,5.19929267006,3.7033035877,20.302985574,,,,
2020-10-04 21:06:14 UTC,5101,10.2,11.4,31.21,1004.63668112,0.0124119423924,5.19929267006,3.7033035877,20.2316522082,,,,
2020-10-04 21:06:36 UTC,5102,9.5,12.4,31.19,1004.57084227,0.0123707625438,5.17854387484,3.7033035877,20.3745156453,,,,
2020-10-04 21:06:58 UTC,5103,9.5,14.9,31.21,1004.64751483,0.0120930890113,5.05528747017,3.69407970862,19.7377906394,,,,
2020-10-04 21:07:20 UTC,5104,8.9,12.5,31.27,1004.61944987,0.0121851178218,5.13722336232,3.70189218848,20.0188280782,,,,
2020-10-04 21:07:42 UTC,5105,9.6,11.6,31.26,1004.57937588,0.0121985363199,5.17854387484,3.70896494104,20.2316522082,,,,
2020-10-04 21:08:04 UTC,5106,9.1,11.8,31.23,1004.61890291,0.0121596793726,5.22010064309,3.71054201917,20.302985574,,,,
2020-10-04 21:08:26 UTC,5107,8.9,10.9,31.32,1004.58408269,0.0122106306135,5.30392659822,3.71686985041,20.568632732,,,,
2020-10-04 21:08:49 UTC,5108,9.8,14.1,31.29,1004.61986237,0.0122497152371,5.28288077107,3.71845669499,20.4390612461,,,,
2020-10-04 21:09:10 UTC,5109,10.0,12.7,31.23,1004.60806854,0.0122106306135,5.30392659822,3.71845669499,20.568632732,,,,
2020-10-04 21:09:33 UTC,5110,8.9,14.0,31.23,1004.61890291,0.012213320508,5.26189457923,3.71686985041,20.6336592434,,,,
2020-10-04 21:09:55 UTC,5111,9.9,11.6,31.27,1004.58673704,0.0121730587823,5.28288077107,3.72482366305,20.3745156453,,,,
2020-10-04 21:10:16 UTC,5112,10.1,14.4,31.22,1004.60021532,0.0121985363199,5.28288077107,3.72961949843,20.6988466857,,,,
2020-10-04 21:10:38 UTC,5113,9.1,13.4,31.26,1004.57569531,0.0122227416587,5.30392659822,3.72482366305,20.6336592434,,,,
2020-10-04 21:11:01 UTC,5114,9.4,10.9,31.32,1004.60228024,0.0122227416587,5.32291892574,3.73282655754,20.6988466857,,,,
2020-10-04 21:11:23 UTC,5115,9.5,14.2,31.35,1004.55537454,0.0121864587442,5.30392659822,3.73282655754,20.844285427,,,,
2020-10-04 21:11:44 UTC,5116,10.0,12.8,31.31,1004.50017381,0.0122483645838,5.36104910903,3.73282655754,20.6336592434,,,,
2020-10-04 21:12:06 UTC,5117,8.7,20.9,31.27,1004.57222098,0.0122483645838,5.3419597347,3.73282655754,20.6988466857,,,,
2020-10-04 21:12:29 UTC,5118,9.2,15.2,31.34,1004.5371767,0.0122483645838,5.32291892574,3.73443304209,20.6336592434,,,,
2020-10-04 21:12:51 UTC,5119,8.9,12.0,31.29,1004.52540243,0.0121985363199,5.36104910903,3.73443304209,20.568632732,,,,
2020-10-04 21:13:12 UTC,5120,9.3,10.4,31.31,1004.51469075,0.0122106306135,5.3419597347,3.74524742543,20.6988466857,,,,
2020-10-04 21:13:34 UTC,5121,9.4,10.8,31.3,1004.54352058,0.0122227416587,5.32291892574,3.74378958453,20.9905239053,,,,
2020-10-04 21:13:56 UTC,5122,9.2,13.0,31.28,1004.52887797,0.0122240883659,5.3419597347,3.74378958453,20.844285427,,,,
2020-10-04 21:14:19 UTC,5123,9.6,12.7,31.28,1004.43094419,0.0122618804893,5.38018713279,3.74979320036,21.0639441313,,,,
2020-10-04 21:14:40 UTC,5124,9.1,12.6,31.27,1004.50700125,0.0122618804893,5.38018713279,3.75142046274,21.0639441313,,,,
2020-10-04 21:15:02 UTC,5125,9.3,11.2,31.27,1004.47796899,0.0122889749191,5.39937389018,3.75468095078,21.2854139875,,,,
2020-10-04 21:15:24 UTC,5126,9.1,10.2,31.27,1004.44157679,0.0123570784623,5.36104910903,3.75304971239,21.0639441313,,,,
2020-10-04 21:15:46 UTC,5127,9.7,11.7,31.33,1004.42083418,0.0123968208418,5.38018713279,3.76122582141,21.5087068042,,,,
2020-10-04 21:16:08 UTC,5128,8.4,14.2,31.28,1004.43094419,0.0124395024419,5.39937389018,3.7563141794,21.2113887355,,,,
2020-10-04 21:16:30 UTC,5129,9.2,10.3,31.29,1004.45650029,0.0123297738144,5.3419597347,3.75304971239,21.0639441313,,,,
2020-10-04 21:16:52 UTC,5130,8.9,12.4,31.34,1004.40999623,0.0123844678607,5.38018713279,3.75468095078,21.2854139875,,,,
2020-10-04 21:17:14 UTC,5131,9.7,12.2,31.33,1004.41347503,0.0123707625438,5.39937389018,3.75304971239,21.3596417901,,,,
2020-10-04 21:17:36 UTC,5132,9.9,12.4,31.36,1004.3847568,0.0123693931809,5.39937389018,3.74979320036,21.2113887355,,,,
2020-10-04 21:17:58 UTC,5133,9.6,11.9,31.37,1004.41427536,0.0122754172521,5.3419597347,3.74816792377,21.0639441313,,,,
2020-10-04 21:18:20 UTC,5134,9.5,12.9,31.32,1004.44627095,0.0122889749191,5.38018713279,3.75142046274,21.4340725824,,,,
2020-10-04 21:18:42 UTC,5135,8.9,11.5,31.36,1004.45366745,0.0123161531531,5.39937389018,3.74816792377,21.4340725824,,,,
2020-10-04 21:19:04 UTC,5136,8.9,10.3,31.35,1004.41387605,0.0123981944609,5.39937389018,3.75468095078,21.4340725824,,,,
2020-10-04 21:19:26 UTC,5137,9.3,14.5,31.41,1004.45126781,0.0121864587442,5.30392659822,3.74816792377,21.2113887355,,,,
2020-10-04 21:19:48 UTC,5138,9.4,20.0,31.32,1004.46446796,0.0122889749191,5.32291892574,3.7563141794,21.3596417901,,,,
2020-10-04 21:20:10 UTC,5139,8.7,12.8,31.28,1004.47449304,0.0123284107999,5.36104910903,3.7563141794,21.5087068042,,,,
2020-10-04 21:20:32 UTC,5140,8.5,10.9,31.32,1004.46446796,0.0121824365949,5.32291892574,3.75304971239,21.4340725824,,,,
2020-10-04 21:20:54 UTC,5141,9.0,10.5,31.32,1004.43891147,0.0123025535371,5.3419597347,3.7563141794,21.4340725824,,,,
2020-10-04 21:21:16 UTC,5142,9.0,14.0,31.28,1004.46365674,0.0122106306135,5.39937389018,3.7563141794,21.3596417901,,,,
2020-10-04 21:21:38 UTC,5143,8.5,15.2,31.35,1004.4429117,0.0121985363199,5.38018713279,3.7563141794,21.1375655959,,,,
2020-10-04 21:22:00 UTC,5144,9.4,10.7,31.39,1004.46510594,0.0121730587823,5.32291892574,3.7563141794,21.1375655959,,,,
2020-10-04 21:22:22 UTC,5145,8.9,11.4,31.34,1004.44639059,0.0123161531531,5.42074976875,3.76451022773,21.5835448962,,,,
2020-10-04 21:22:44 UTC,5146,9.0,11.5,31.34,1004.4065171,0.0121076951936,5.32291892574,3.74816792377,21.0639441313,,,,
2020-10-04 21:23:06 UTC,5147,9.1,10.2,31.35,1004.4465913,0.0121329820271,5.30392659822,3.75142046274,21.2113887355,,,,
2020-10-04 21:23:28 UTC,5148,9.0,13.8,31.34,1004.41367575,0.0119627304728,5.19929267006,3.7563141794,21.1375655959,,,,
2020-10-04 21:23:50 UTC,5149,10.0,12.8,31.34,1004.43555252,0.0113114199072,5.01467028039,3.72801892098,19.6680156154,,,,
2020-10-04 21:24:12 UTC,5150,9.0,10.1,31.32,1004.37368502,0.0121730587823,5.50685829237,3.77722995633,22.1513736643,,,,
2020-10-04 21:24:34 UTC,5151,9.8,12.9,31.32,1004.45342856,0.0121343149519,5.50685829237,3.7727562547,21.726300516,,,,
2020-10-04 21:24:56 UTC,5152,9.0,10.8,31.36,1004.43914945,0.0121864587442,5.48524017772,3.77110304204,21.8092868142,,,,
2020-10-04 21:25:18 UTC,5153,9.3,11.4,31.34,1004.38464059,0.0121343149519,5.44218603218,3.76615542885,21.7338344584,,,,
2020-10-04 21:25:40 UTC,5154,8.3,10.8,31.36,1004.44282899,0.0121076951936,5.44218603218,3.76451022773,21.8092868142,,,,
2020-10-04 21:26:02 UTC,5155,9.9,14.2,31.33,1004.47154452,0.0121864587442,5.48524017772,3.76451022773,21.8092868142,,,,
2020-10-04 21:26:24 UTC,5156,9.2,13.7,31.35,1004.42095197,0.0121851178218,5.50685829237,3.76780263061,21.9456195709,,,,
2020-10-04 21:26:46 UTC,5157,9.8,11.3,31.39,1004.41438995,0.0122618804893,5.48524017772,3.76945183451,21.8773697455,,,,
2020-10-04 21:27:08 UTC,5158,8.7,9.7,31.33,1004.4100785,0.0122889749191,5.50685829237,3.76780263061,21.8092868142,,,,
2020-10-04 21:27:31 UTC,5159,8.3,9.8,31.31,1004.42390948,0.0122767720773,5.50685829237,3.76615542885,21.9456195709,,,,
2020-10-04 21:27:53 UTC,5160,8.5,11.5,31.38,1004.40711572,0.0122227416587,5.48524017772,3.76286702574,21.8092868142,,,,
2020-10-04 21:28:15 UTC,5161,8.7,11.8,31.37,1004.44699144,0.0122227416587,5.48524017772,3.76451022773,21.8092868142,,,,
2020-10-04 21:28:37 UTC,5162,8.6,13.6,31.37,1004.46866893,0.0121476554383,5.48524017772,3.76451022773,21.7338344584,,,,
2020-10-04 21:28:59 UTC,5163,10.2,13.6,31.38,1004.45067094,0.0121743978529,5.46368279644,3.76945183451,21.8773697455,,,,
2020-10-04 21:29:21 UTC,5164,8.4,11.6,31.37,1004.40691661,0.0122632332262,5.50685829237,3.76615542885,21.6585873002,,,,
2020-10-04 21:29:43 UTC,5165,8.7,9.7,31.4,1004.48350354,0.0121864587442,5.50685829237,3.76451022773,21.7338344584,,,,
2020-10-04 21:30:05 UTC,5166,8.7,10.7,31.42,1004.46938161,0.0121998793041,5.52853725692,3.76451022773,21.6585873002,,,,
2020-10-04 21:30:27 UTC,5167,8.0,10.4,31.42,1004.39678467,0.0121985363199,5.50685829237,3.76286702574,21.7338344584,,,,
2020-10-04 21:30:49 UTC,5168,8.9,12.9,31.35,1004.47902376,0.012303912553,5.50685829237,3.76451022773,21.7338344584,,,,
2020-10-04 21:31:11 UTC,5169,9.5,13.7,31.4,1004.42910709,0.0121851178218,5.52853725692,3.76451022773,21.6585873002,,,,
2020-10-04 21:31:33 UTC,5170,9.6,12.1,31.4,1004.42174851,0.0121985363199,5.52853725692,3.76451022773,21.7338344584,,,,
2020-10-04 21:31:55 UTC,5171,9.2,10.4,31.41,1004.41138969,0.0122889749191,5.5502771881,3.76615542885,21.8092868142,,,,
2020-10-04 21:32:18 UTC,5172,8.7,12.2,31.39,1004.43606865,0.0122618804893,5.52853725692,3.76945183451,22.0826212045,,,,
2020-10-04 21:32:40 UTC,5173,9.5,14.5,31.38,1004.4289929,0.0122106306135,5.50685829237,3.76945183451,22.0826212045,,,,
2020-10-04 21:33:02 UTC,5174,8.5,9.5,31.35,1004.46826767,0.0121864587442,5.52853725692,3.76451022773,21.8773697455,,,,
2020-10-04 21:33:24 UTC,5175,9.3,10.8,31.42,1004.44034281,0.0121463204694,5.48524017772,3.76451022773,21.7338344584,,,,
2020-10-04 21:33:46 UTC,5176,9.0,15.2,31.39,1004.40703139,0.0122106306135,5.50685829237,3.76286702574,21.7338344584,,,,
2020-10-04 21:34:08 UTC,5177,9.1,13.7,31.41,1004.41846505,0.0122240883659,5.50685829237,3.77110304204,21.8092868142,,,,
2020-10-04 21:34:30 UTC,5178,8.3,11.1,31.47,1004.390318,0.0121463204694,5.50685829237,3.76451022773,21.8092868142,,,,
2020-10-04 21:34:52 UTC,5179,8.9,14.5,31.47,1004.40832261,0.0121730587823,5.50685829237,3.76615542885,21.8092868142,,,,
2020-10-04 21:35:14 UTC,5180,9.2,10.3,31.4,1004.39271081,0.0121209948854,5.50685829237,3.76780263061,21.6585873002,,,,
2020-10-04 21:35:37 UTC,5181,9.1,14.1,31.45,1004.37569103,0.0121209948854,5.50685829237,3.76615542885,21.8092868142,,,,
2020-10-04 21:35:59 UTC,5182,9.7,12.2,31.43,1004.31354258,0.0120811567531,5.50685829237,3.76451022773,21.8773697455,,,,
2020-10-04 21:36:21 UTC,5183,8.9,11.4,31.42,1004.33870725,0.0120679179144,5.5502771881,3.7727562547,21.8092868142,,,,
2020-10-04 21:36:43 UTC,5184,8.4,9.4,31.43,1004.39698138,0.0121476554383,5.57207820281,3.77905677622,21.8773697455,,,,
2020-10-04 21:37:05 UTC,5185,9.6,21.4,31.4,1004.39271081,0.0121476554383,5.57207820281,3.7727562547,21.9456195709,,,,
2020-10-04 21:37:27 UTC,5186,8.3,11.8,31.46,1004.38304866,0.0121851178218,5.61586395132,3.77424586173,22.0140366154,,,,
2020-10-04 21:37:49 UTC,5187,8.7,10.5,31.43,1004.38246179,0.0121743978529,5.63784891985,3.7727562547,22.1513736643,,,,
2020-10-04 21:38:11 UTC,5188,9.4,13.9,31.35,1004.37739819,0.0121985363199,5.61586395132,3.7727562547,22.0140366154,,,,
2020-10-04 21:38:33 UTC,5189,9.0,10.1,31.37,1004.36704134,0.0122254352804,5.59394041812,3.77110304204,21.9456195709,,,,
2020-10-04 21:38:55 UTC,5190,9.8,11.9,31.41,1004.36783228,0.0122497152371,5.63784891985,3.7727562547,21.8092868142,,,,
2020-10-04 21:39:17 UTC,5191,8.0,10.2,31.39,1004.34895696,0.0122240883659,5.63784891985,3.76945183451,21.8773697455,,,,
2020-10-04 21:39:39 UTC,5192,8.5,12.3,31.43,1004.35710146,0.0124243338087,5.72640550282,3.77424586173,22.0826212045,,,,
2020-10-04 21:40:01 UTC,5193,9.2,10.3,31.47,1004.4120015,0.0126419063497,5.82721827658,3.78188483351,22.8482032904,,,,
2020-10-04 21:40:23 UTC,5194,8.8,10.5,31.47,1004.35759809,0.0124893272733,5.74646723041,3.77722995633,22.3047595735,,,,
2020-10-04 21:40:45 UTC,5195,9.0,11.1,31.46,1004.41208925,0.0124907152914,5.72640550282,3.76615542885,21.7338344584,,,,
2020-10-04 21:41:07 UTC,5196,8.2,11.9,31.46,1004.43396756,0.0124505504934,5.68200363364,3.76451022773,21.6585873002,,,,
2020-10-04 21:41:29 UTC,5197,9.7,12.8,31.44,1004.37869593,0.0125171288396,5.68200363364,3.76615542885,21.6585873002,,,,
2020-10-04 21:41:51 UTC,5198,8.9,11.6,31.46,1004.39389008,0.0124243338087,5.68200363364,3.7563141794,21.4340725824,,,,
2020-10-04 21:42:13 UTC,5199,8.9,11.8,31.47,1004.41935928,0.0124119423924,5.63784891985,3.7563141794,21.5087068042,,,,
2020-10-04 21:42:35 UTC,5200,9.3,15.7,31.42,1004.43318182,0.0123434155683,5.61586395132,3.7563141794,21.1375655959,,,,
2020-10-04 21:42:57 UTC,5201,9.6,11.9,31.41,1004.41846505,0.0124119423924,5.72640550282,3.7563141794,21.4340725824,,,,
2020-10-04 21:43:19 UTC,5202,8.9,10.1,31.43,1004.43686101,0.0125575957521,5.72640550282,3.75958661323,21.4340725824,,,,
2020-10-04 21:43:41 UTC,5203,9.3,12.1,31.42,1004.40414282,0.0125715924917,5.70417361474,3.7563141794,21.5087068042,,,,
2020-10-04 21:44:03 UTC,5204,8.3,10.0,31.5,1004.43794826,0.0125715924917,5.68200363364,3.74979320036,21.0639441313,,,,
2020-10-04 21:44:25 UTC,5205,8.8,10.9,31.41,1004.43298431,0.012529667905,5.61586395132,3.74670687148,21.1375655959,,,,
2020-10-04 21:44:47 UTC,5206,9.0,10.4,31.43,1004.41885916,0.012529667905,5.63784891985,3.74670687148,21.0639441313,,,,
2020-10-04 21:45:10 UTC,5207,8.7,10.0,31.46,1004.3758859,0.0124629960116,5.61586395132,3.74670687148,21.0639441313,,,,
2020-10-04 21:45:32 UTC,5208,8.0,8.9,31.5,1004.35082133,0.0124782309188,5.61586395132,3.74816792377,20.844285427,,,,
2020-10-04 21:45:54 UTC,5209,9.1,10.3,31.4,1004.38555019,0.012503217206,5.63784891985,3.74979320036,21.1375655959,,,,
2020-10-04 21:46:16 UTC,5210,8.5,9.9,31.5,1004.38722086,0.012501827237,5.61586395132,3.74816792377,20.9905239053,,,,
2020-10-04 21:46:38 UTC,5211,8.8,12.6,31.54,1004.36611147,0.0123570784623,5.52853725692,3.74378958453,20.6336592434,,,,
2020-10-04 21:47:00 UTC,5212,9.3,12.0,31.57,1004.40252008,0.0123707625438,5.52853725692,3.74816792377,20.568632732,,,,
2020-10-04 21:47:22 UTC,5213,8.9,12.5,31.55,1004.38054201,0.0122375668455,5.52853725692,3.74670687148,20.568632732,,,,
2020-10-04 21:47:44 UTC,5214,8.9,11.2,31.55,1004.35885394,0.0123434155683,5.61586395132,3.75142046274,20.6336592434,,,,
2020-10-04 21:48:06 UTC,5215,9.1,12.9,31.53,1004.40920243,0.0123025535371,5.59394041812,3.75304971239,20.7714663059,,,,
2020-10-04 21:48:28 UTC,5216,9.2,11.3,31.56,1004.40261232,0.0122483645838,5.52853725692,3.75304971239,20.6988466857,,,,
2020-10-04 21:48:50 UTC,5217,8.6,9.6,31.6,1004.37781459,0.012197193542,5.50685829237,3.75304971239,20.6336592434,,,,
2020-10-04 21:49:12 UTC,5218,8.8,10.6,31.58,1004.36262962,0.0121209948854,5.52853725692,3.75142046274,20.4390612461,,,,
2020-10-04 21:49:34 UTC,5219,9.1,12.4,31.57,1004.34442859,0.0109992990021,4.9964684961,3.71544336283,18.0177663554,,,,
2020-10-04 21:49:56 UTC,5220,8.4,11.9,31.54,1004.33706735,0.0123981944609,5.84979277412,3.78856206979,22.1513736643,,,,
2020-10-04 21:50:18 UTC,5221,9.2,11.6,31.55,1004.38054201,0.0124257117033,5.78674175305,3.77110304204,21.7338344584,,,,
2020-10-04 21:50:40 UTC,5222,8.3,10.3,31.49,1004.32526488,0.0123570784623,5.72640550282,3.7727562547,21.4340725824,,,,
2020-10-04 21:51:02 UTC,5223,9.6,10.9,31.45,1004.33213056,0.0122889749191,5.63784891985,3.7727562547,21.0639441313,,,,
2020-10-04 21:51:24 UTC,5224,8.6,11.2,31.51,1004.30028501,0.0123570784623,5.70417361474,3.76945183451,21.4340725824,,,,
2020-10-04 21:51:46 UTC,5225,9.2,10.6,31.43,1004.35342261,0.0122618804893,5.74646723041,3.78022056564,21.5835448962,,,,
2020-10-04 21:52:08 UTC,5226,9.1,10.2,31.46,1004.32864615,0.0122618804893,5.72640550282,3.78022056564,21.4340725824,,,,
2020-10-04 21:52:30 UTC,5227,8.6,11.4,31.44,1004.3279743,0.0123025535371,5.78674175305,3.78022056564,21.6585873002,,,,
2020-10-04 21:52:53 UTC,5228,8.4,9.7,31.44,1004.43329253,0.0122889749191,5.76657928497,3.78022056564,21.7338344584,,,,
2020-10-04 21:53:15 UTC,5229,9.0,14.3,31.48,1004.35043473,0.0123434155683,5.80695472132,3.78022056564,21.8773697455,,,,
2020-10-04 21:53:37 UTC,5230,8.4,9.8,31.37,1004.34884401,0.0122889749191,5.78674175305,3.78856206979,21.8092868142,,,,
2020-10-04 21:53:58 UTC,5231,8.2,11.5,31.42,1004.3785863,0.0123693931809,5.80695472132,3.78521941564,21.8773697455,,,,
2020-10-04 21:54:20 UTC,5232,9.0,10.4,31.46,1004.42293056,0.0123161531531,5.80695472132,3.78521941564,21.8773697455,,,,
2020-10-04 21:54:42 UTC,5233,8.6,12.0,31.47,1004.36127675,0.0123297738144,5.80695472132,3.78688973295,21.8092868142,,,,
2020-10-04 21:55:04 UTC,5234,8.8,11.1,31.45,1004.40793161,0.0123844678607,5.82721827658,3.78355111634,21.8773697455,,,,
2020-10-04 21:55:26 UTC,5235,8.8,9.7,31.43,1004.34974377,0.0123161531531,5.84979277412,3.78022056564,21.8092868142,,,,
2020-10-04 21:55:48 UTC,5236,9.3,11.9,31.54,1004.34442385,0.0123025535371,5.82721827658,3.79359121276,21.8092868142,,,,
2020-10-04 21:56:10 UTC,5237,10.0,15.4,31.45,1004.40105245,0.0123968208418,5.82721827658,3.79023642768,22.0826212045,,,,
2020-10-04 21:56:32 UTC,5238,8.6,9.6,31.38,1004.36007947,0.0122754172521,5.84979277412,3.78022056564,22.1513736643,,,,
2020-10-04 21:56:54 UTC,5239,8.6,11.3,31.42,1004.3785863,0.0122348694891,5.82721827658,3.78022056564,22.0140366154,,,,
2020-10-04 21:57:16 UTC,5240,8.5,9.7,31.38,1004.40711572,0.0122889749191,5.82721827658,3.78188483351,22.1513736643,,,,
2020-10-04 21:57:38 UTC,5241,9.1,14.8,31.37,1004.32348677,0.0122618804893,5.82721827658,3.78022056564,21.8092868142,,,,
2020-10-04 21:58:00 UTC,5242,8.8,11.2,31.34,1004.3083737,0.0122754172521,5.82721827658,3.78022056564,22.0902520709,,,,
2020-10-04 21:58:22 UTC,5243,9.2,10.7,31.42,1004.364067,0.0123434155683,5.82721827658,3.78022056564,22.1513736643,,,,
2020-10-04 21:58:44 UTC,5244,9.5,12.7,31.33,1004.34456761,0.0123434155683,5.91789282397,3.78521941564,22.1590232031,,,,
2020-10-04 21:59:06 UTC,5245,8.2,10.3,31.38,1004.31652386,0.0123570784623,5.84979277412,3.78688973295,22.0826212045,,,,
2020-10-04 21:59:28 UTC,5246,8.7,10.3,31.36,1004.37420104,0.0123161531531,5.87242995144,3.78188483351,22.1513736643,,,,
2020-10-04 21:59:50 UTC,5247,9.1,11.1,31.39,1004.40703139,0.0123707625438,5.87242995144,3.78688973295,22.0140366154,,,,
2020-10-04 22:00:12 UTC,5248,7.9,8.8,31.38,1004.26193213,0.0122754172521,5.82947290915,3.78188483351,21.8092868142,,,,
2020-10-04 22:00:34 UTC,5249,9.1,13.1,31.32,1004.32277501,0.0123025535371,5.84979277412,3.78188483351,22.0140366154,,,,
2020-10-04 22:00:56 UTC,5250,9.7,11.5,31.4,1004.29107906,0.0123025535371,5.84979277412,3.78688973295,21.9456195709,,,,
2020-10-04 22:01:18 UTC,5251,9.0,10.2,31.41,1004.3205961,0.0123707625438,5.89512992813,3.78856206979,22.0140366154,,,,
2020-10-04 22:01:40 UTC,5252,8.1,9.6,31.41,1004.35331315,0.0123434155683,5.91789282397,3.78856206979,22.1513736643,,,,
2020-10-04 22:02:02 UTC,5253,9.7,12.2,31.35,1004.32676925,0.0124091910973,5.91789282397,3.79359121276,22.1513736643,,,,
2020-10-04 22:02:24 UTC,5254,9.4,16.5,31.33,1004.3010155,0.0124643799242,5.9865602271,3.79695410045,22.4589796821,,,,
2020-10-04 22:02:46 UTC,5255,8.7,11.1,31.35,1004.30141271,0.0123844678607,5.94071875895,3.78856206979,22.4589796821,,,,
2020-10-04 22:03:08 UTC,5256,9.4,14.2,31.36,1004.3306468,0.0123844678607,5.82721827658,3.78355111634,22.1513736643,,,,
2020-10-04 22:03:30 UTC,5257,9.0,13.9,31.39,1004.26920289,0.012410566638,5.82721827658,3.78022056564,22.1513736643,,,,
2020-10-04 22:03:53 UTC,5258,8.5,11.3,31.44,1004.30609722,0.0123844678607,5.87242995144,3.78188483351,22.0826212045,,,,
2020-10-04 22:04:15 UTC,5259,8.5,11.0,31.48,1004.27783146,0.0123434155683,5.84979277412,3.78022056564,21.8773697455,,,,
2020-10-04 22:04:36 UTC,5260,8.5,10.7,31.43,1004.32070475,0.0124243338087,5.87242995144,3.78022056564,22.0826212045,,,,
2020-10-04 22:04:59 UTC,5261,8.9,10.5,31.5,1004.32177907,0.0125856111752,5.9865602271,3.78856206979,22.4589796821,,,,
2020-10-04 22:05:21 UTC,5262,9.3,13.0,31.55,1004.32245286,0.0125575957521,5.94071875895,3.78188483351,22.0826212045,,,,
2020-10-04 22:05:43 UTC,5263,8.6,10.3,31.55,1004.35149742,0.0127956864447,5.9865602271,3.78856206979,22.5364036883,,,,
2020-10-04 22:06:05 UTC,5264,8.6,9.7,31.55,1004.32245286,0.0128258942626,5.94071875895,3.79023642768,22.3047595735,,,,
2020-10-04 22:06:27 UTC,5265,8.4,9.6,31.53,1004.31858418,0.0127412793949,5.94071875895,3.78856206979,22.1513736643,,,,
2020-10-04 22:06:49 UTC,5266,8.3,9.3,31.53,1004.35111508,0.0127412793949,5.91789282397,3.78688973295,22.1513736643,,,,
2020-10-04 22:07:11 UTC,5267,9.4,11.7,31.53,1004.32207144,0.0127956864447,5.94071875895,3.78188483351,22.1513736643,,,,
2020-10-04 22:07:33 UTC,5268,8.5,9.4,31.47,1004.33572036,0.0127398520409,5.94071875895,3.78188483351,21.8773697455,,,,
2020-10-04 22:07:55 UTC,5269,9.3,13.5,31.44,1004.42225524,0.0126985566528,5.87242995144,3.78355111634,22.0140366154,,,,
2020-10-04 22:08:17 UTC,5270,7.8,10.4,31.48,1004.3213934,0.0128374284962,5.91789282397,3.78856206979,22.0826212045,,,,
2020-10-04 22:08:39 UTC,5271,8.8,11.5,31.46,1004.39389008,0.0127698739065,5.87242995144,3.78856206979,21.8773697455,,,,
2020-10-04 22:09:01 UTC,5272,9.2,10.9,31.38,1004.34188189,0.0127827709802,5.84979277412,3.79359121276,21.9456195709,,,,
